13711400,"2024-04-05 19:53:48"
13791400,"2024-04-05 19:54:30"
13781400,"2024-04-05 19:55:11"
13771400,"2024-04-05 19:55:53"
13761400,"2024-04-05 19:56:35"
13751400,"2024-04-05 19:57:17"
13741400,"2024-04-05 19:57:57"
13801400,"2024-04-05 19:58:40"
13791400,"2024-04-05 19:59:21"
13781400,"2024-04-05 20:00:02"
13771400,"2024-04-05 20:00:44"
13761400,"2024-04-05 20:01:24"
13751400,"2024-04-05 20:02:06"
13741400,"2024-04-05 20:02:47"
13731400,"2024-04-05 20:03:28"
13721400,"2024-04-05 20:04:10"
13711400,"2024-04-05 20:04:51"
13701400,"2024-04-05 20:05:33"
13691400,"2024-04-05 20:06:15"
13681400,"2024-04-05 20:06:57"
13671400,"2024-04-05 20:07:37"
